user_id,reposts,fans,follows,total_posts
2063692054,85,2048,84,7437
1798909923,118,3301,2469,10234
3356496200,558,1343,37,565
1629616767,35,23431,1547,52538
2033670772,27,133,204,1194
2466426560,224,41,72,25
1726999052,645,232698,1727,72881
1394393530,162,33600,321,675
1928375042,564,6374,1011,19344
1909569295,33,10951,39,235
1690076015,415,927339,1958,2005
2135010687,2,507,457,207
1691238162,7066,11419,596,13607
1987145237,59925,192961,1001,3260
5445228244,0,20,40,10
2077944001,218,57370,1025,16718
1746257385,4509,2968,735,2196
3938676505,200,6069,27,3488
2652927143,94,33829,0,2147
1746397097,13042,5580,1026,3456
2294632642,127,68962,305,11866
2663485131,20,352,387,1151
1663223480,15,41333,173,1710
3175687540,2,1417,397,1522
3584213245,0,255,379,1922
1877081144,3,732,554,2098
1274303564,7,29028,1887,24788
1366801757,2,4149,458,612
1154814663,422,6797,1106,3622
2886356082,0,1338,2000,1440
2433891893,25,1535,1992,15781
5341303155,4,22,0,73
2157801852,656,16231,1882,1621
5231232702,0,63,250,266
2097044773,111,275787,230,13612
1285126161,256,51489,739,6708
2480236213,41,7839,2480,56297
2374897285,2002,27068,2084,3879
1599969444,116,1243,389,2233
2105431670,1519,347786,1796,18712
1454113861,379,61537,2434,9888
2461841780,6,232,405,1959
1223250145,104,182237,1231,22278
1041248171,55,679,492,1435
1192005441,1,271,227,792
2151736010,3,26791,1120,6113
3805201250,4,94219,1501,76578
1728892794,132,143059,3867,62825
1954624547,421,8743,370,325
1241175023,84,387,388,797
1660012247,174,113671,154,9992
1836442801,281,418,549,4439
2309406920,3,99,24,319
2728005804,15,696,1,1446
2771968647,389,3159,678,1105
1633707105,96,1433,738,11632
2834256503,2369,4742636,0,11082
1464715551,32,135,396,7532
1963966671,58,4823,1791,4120
1696279902,3,4126,1343,4433
1773035844,76,429,166,856
1879290642,68,128839,1390,15248
1898911143,609,70581,1908,21301
2295350952,16,4755,962,7074
1238019837,689,12335,1328,18475
2389914323,1459,33510,1273,8702
2158772060,34,105094,415,19519
1863346861,88,1541,924,6741
2311241274,389,185427,896,2330
3306712455,8,230,226,372
1892309324,57,4224,451,1609
2135757312,160,1075284,8,66119
1303608181,6100,14185,304,8981
2313055013,299,69,20,625
1936774740,11,3933,513,349
1812671331,5,1283157,784,33643
1733974485,66,8962,1733,40794
1468429895,9,1313,411,9627
1762675215,192,1474762,862,80478
1896522363,34032,11135,153,767
2628277493,36447,33431,1,567
2154961165,0,844,1643,6238
2101652681,151,38669,689,5392
1648522034,1503,7951,2163,18756
1758567873,42,63666,668,6271
1764421847,2895,5396,155,3084
2499513975,94,1029,797,4581
2608787922,639,40975,1779,1246
2031442503,1,3481,1430,4658
2419062270,30,3754368,1995,14068
2164804264,8250,6635,233,2048
3305376527,0,146,988,117
1267959663,302,20096,103,461
1945139410,217,165260,1440,17766
1913581823,86,202189,1895,17420
1937503453,28,1345,593,2402
1914975305,1137,2879,645,1509
2978437391,0,208,86,1595
2720799350,573,195392,1995,24273
1651904744,2,376,314,253
3876185111,4,3380,517,3896
1904044821,75,19760,1549,4611
1935075934,622,10863,1483,10440
5573448898,2,45,487,277
2354161332,3656,1584,259,1996
1114615214,0,474,248,6030
2098621612,0,225,355,639
1314637182,8937,2907314,1240,17463
2152848143,173,59690,1517,4321
1644224132,89,595,395,1126
2231624585,502,1066127,968,43725
1199271657,227,11314,1553,6869
1742566624,0,12362219,1578,52692
1481638480,14134,85671,2259,83674
1880873507,1122,19994,1289,7171
5362074024,0,35,147,45
3926322064,0,8,42,3
1813378072,8654,1097939,433,5416
1183971935,6399,7192,139,2185
2727048505,959,28398,390,20411
2073536807,5,6188,1956,140
1427406340,56,48922,2177,92208
1855434062,6,6085,1794,2835
2107500180,37,290929,39,32182
1961640291,2331,22223,172,3320
1268732785,36,84180,540,1701
3947273896,0,199,131,701
2619506490,136,31,28,29
1805538013,3,0,11,23
5608476476,0,6,125,237
1150980923,8,71,315,174
2385110610,1,1304,747,4635
1778850291,7,3322,716,4029
2127897345,9,3732,563,1229
1777829843,6,6562,309,333
1728736824,118,4853,1597,9132
2548118440,2810,2865,640,7006
3226890661,1,107,141,396
2705611855,1,281,178,2445
2714325514,0,867,982,18630
5445254079,0,2,3,5
5059159106,11,583,223,1803
2499340862,1955,1879,1338,6968
2708514287,3,1738,254,294
3053897351,14,237,261,272
2620774387,1,908,448,1135
1916649243,1,1970,946,13801
2506356873,372,11064,3006,165702
1596987713,239,65802,531,5308
5253352754,21,3310,1880,4718
3797320202,18,22,159,1
2312588952,1,362,58,2
3286566753,0,111,382,147
5129406039,0,276,456,1532
2796442082,230,2610,1568,14948
2011728333,68,1519,729,5271
3388506110,13,51,200,137
2308794260,657,59124,4469,19505
1773581393,0,1,4,1
5196355583,4,47,41,16
3202900464,0,620,784,198
2424467143,3,543,228,3306
2028038353,1,15,26,78
2725611437,40,387,645,5292
2787300490,0,8972,285,701
1737822650,0,483,69,4950
2373439427,5,121428,519,17658
3898077209,206,13369,1986,884
1610676482,44,43205,597,8655
1794402350,137,193,249,1075
1669039752,43,9233,413,5095
1937518653,561,8082,510,1402
1941944412,35,206630,960,141984
1620807573,3122,38413,1220,4896
1751736402,94,1160,399,2201
1927606797,109,4916,820,739
2858066210,3995,2739,2123,2434
1900678705,3,5303,989,9801
2455496561,9,165,142,770
1882653524,15,482,185,2801
2340679034,1,290,251,1379
3182655070,97,250769,250,171
2634090281,41528,26057,2797,4942
2359874585,11719,6258,98,3783
1874745817,7,189,185,1205
2329878550,636,179189,959,7967
1567417883,7,1445,745,757
2156255627,0,238,200,925
1937721822,9,6872,691,5506
1937908342,2390,28573,2242,23694
2367071910,69,206413,187,34431
3219819323,0,56,114,10
2091123092,1572,94342,1965,121293
2144108254,4836,11855,1139,11898
1827408261,30421,276723,555,28674
3197877895,274,0,0,0
1236082323,0,290,166,3504
3233766317,84,1578,848,1575
1500823650,36,75889,1966,38287
1760791842,2,557,317,110
1280289893,244,193158,2195,7027
3290314011,1,88,83,3814
1847426285,2202,182031,412,5864
5670989169,0,0,0,0
2119668877,52,96675,1096,8111
2964493453,598,1732974,1358,3080
2470151784,2,253,243,382
1147562814,451,14816,4227,27905
5252485966,2,10,23,11
1900271661,2318,230790,957,198473
5300988768,0,39,9,5150
1672525895,2443,482435,1517,12386
2139809494,62,517264,364,23651
5046738334,0,74,82,155
2773535270,315,3312,564,560
5495336712,0,6,90,102
1294014735,1026,111104,1952,12550
1833538627,1089,535006,1079,108988
1154814715,242,470973,411,8563
1445937283,56,46103,1775,13054
1712609122,0,5176,543,4016
1747788163,8,297,142,1233
1696599697,33,1707,226,528
2798853370,9,80,287,34
2315745814,21,20520,7,1
5633978723,0,7,57,117
1653953053,112,498533,1,18871
531080,342,24846,923,36966
1772328457,3,3594,1559,3013
2449741914,0,1455,329,3634
1285020581,949,56570,231,20182
3866440383,34,373,231,146
1770791913,225,8043,274,10226
1874439151,3,1601,511,2486
1600152897,8,5835,221,306
3031074921,1,45,860,850
2438467242,3180,110527,365,13714
5141692716,1,93,240,328
2336255613,1,6628,571,741
2048492425,5541,15028,433,361
3190526701,36,1228,1206,2598
1262680477,3,2913,366,1808
1723138882,6,183,143,876
2722565782,0,88,30,108
1745719040,116,118500,1323,4236
1662245660,281,21145,3991,79046
1660464600,432,30037,1354,36994
1288370924,1,3417,815,3499
2817022637,3,160,164,249
1324814451,13,19604,501,17143
2265438154,33,8432,1806,2527
1224519655,10,14954,1040,9473
2056044913,0,45,42,387
1811056642,0,360,304,1019
1406920663,15,69856,1114,4184
2826776052,1504,977095,0,1694
3290263541,0,3115,1630,7050
2619865195,0,0,117,10
1742566624,758,12362154,1578,52692
2286837932,77,1051,1015,3257
2183021155,0,103,134,235
3125540662,2384,154742,182,1053
1078971107,2,419,193,293
1760914522,2,444,244,5
2367483692,0,4417,493,3035
1895694994,1319,189498,1114,7905
3199288030,101,2593,2374,4160
2173580321,246,40594,1601,121920
2690839041,239,2652,634,12973
1906727640,56,879,293,3287
1876236847,207,39378,810,6871
1932066331,63,521091,2683,15054
1929608130,74,10671,4967,30812
1029407662,66,8372,1724,7416
2474194350,0,382,210,1172
1812557667,341,4948229,487,5336
2011528351,453,38174,1924,6150
2032380733,14,4866,1095,10394
3694482117,0,1272,630,751
5029847262,0,2,46,15
2464583360,2775,435310,51,36973
3195024514,0,129,259,387
2236641337,596,13531,521,480
3201769621,657,456592,529,17895
3200285974,5607,27802,1001,3077
1394657835,506,74317,1666,14143
1876498461,2,1163,318,1215
2006118263,75,14882,1591,9333
1899646475,23,134547,1089,18289
1763054410,60,71926,308,10496
2232722060,296,1047802,282,2237
2194142810,1,1455,1836,9995
2796580171,1,89,14,326
1285020581,420,56569,231,20182
2208597954,173,3636,730,4615
2194280497,51,11276,376,369
1309619851,1,2551,142,3868
1864920421,0,108,218,182
1769997053,10,465,416,675
1866529611,0,12204,421,994
3718836232,742,5539,525,2157
2522128654,0,3677,1892,22589
2791682667,3,173,190,479
5292149461,0,121,209,1177
2031528535,2663,8043,195,407
2977956121,148,76,1934,146
2102509491,5772,29510,428,8440
2370194262,13,6160,2121,5519
2373942783,2,483,156,175
3737424713,0,1,7,8
3907843739,4,153,451,28
1883497310,15,43004,545,14186
1457478803,113,381168,1996,24204
1931439667,31,4334,2200,5427
1708109853,287,11237,939,17032
2550824392,78,144005,162,8409
1740821092,3203,271575,471,7341
5498997221,0,26,223,1365
2125591563,2054,15538,2960,8029
2146226217,1921,559339,882,385
3673504520,5,27,74,8
2791685345,0,174,135,544
2709577332,1660,6004673,2275,26361
1280289893,277,193160,2195,7027
5178199993,0,13,36,65
1084132431,1,1122,476,16158
3949699406,1,99,186,1682
1766688447,12,8377,51,3840
2816931517,325,114,197,123
1683077013,32390,264251,263,1898
1957806271,16,435,558,727
1094723252,409,9940,4535,26328
1256970057,3450,325679,1744,23364
1772387430,13,675,379,1716
3163704522,345,20300,2520,2898
2953582961,4,15,104,8
3895298706,0,921,837,3974
2605236764,16,1150,406,914
2925496257,0,52,91,146
2239529624,497,344594,36,137440
2010054467,52,6593,123,258
1497797270,4,722,96,108
1395898265,3,2483,2000,4716
1285020581,293,56570,231,20182
3001519531,5,528,237,4421
1744196281,58,104772,319,9028
3169514231,3,8887,1981,237
2111513950,0,994,724,7798
2144108254,66,11855,1139,11898
3094013465,100,625875,215,1320
1651755147,0,312,903,1084
3266135112,628,10596,642,3265
2006118263,39,14882,1591,9333
1866604474,0,1092,398,1688
2652273240,36,541,696,193
1989124613,27,313,317,530
1915671961,38,1105529,759,90504
1681901143,117,137799,1621,32829
5183547179,40,176,101,1019
1401626337,75,35247,1486,20392
1633608943,0,275,467,19443
1501206657,3,343,823,11250
1776246465,0,1447,632,1519
2683689883,573,630699,2675,32253
2302864064,0,637,687,1470
2732198817,0,62,130,386
2357413353,33,321,207,2533
1308209441,1737,1314,317,5353
1002223365,0,60,348,390
1897285317,0,35,167,1278
5472834196,0,3,73,15
1721903125,10,607,313,3434
2108118305,0,3580,361,7345
3128069133,3,2002,1298,3495
1616764884,581,9332,1506,53081
3160599505,183,9020,1984,65583
2667708713,2708,302176,871,19897
1741192621,2694,1762,297,216
1676899061,81,162671,195,10030
1651618343,7305,107266,186,4094
1227467604,743,390440,239,14698
1902193552,3572,6329,334,2152
1709633163,1,35,148,210
2297975005,153,180,101,452
1779126485,360,1434,592,1420
2002444723,190,26700,112,3604
1776391457,64,2710,650,1347
1655109057,168,310975,2137,7832
2055616613,118,6022,559,18521
2688604775,583,3595,1061,56375
1080807495,145,949223,844,5421
1918152752,3616,275,224,15
1703856060,3434,7731,426,115
1662134694,15,3062,1225,2776
1767566485,145,1622,1105,4828
3837888674,0,59,99,228
1867099473,18676,133698,1852,8262
5201144616,161,5,68,30
5653238503,1392,60,81,250
2668624394,20,12398,101,434
2438265760,639,59922,1964,19060
3201310301,15,1688,988,1340
1930168350,1162,70157,1967,5291
1662214194,795,2658387,1250,9351
3513417437,32,22320,56,1471
2615417307,107,1987420,536,17502
1911331961,12,873,1996,621
2106762234,136,1044,899,3957
3557998887,232,3031,1510,21229
2141334015,421,91203,1013,3330
2167283934,2,19764,636,4657
2280884003,1,3133,715,11938
2933637793,20161,105,53,200
1402297900,0,1109,404,11543
1893798587,4,314,260,2887
1715860040,1,23233,432,1152
1959962935,2,260,227,526
1866674372,1544,1184,590,2025
1634365454,8,121689,1499,7885
2071318401,0,797,301,2816
1252373132,404,5846263,363,80734
1285020581,346,56569,231,20182
2234122304,39,11689,1543,1788
2659157390,1238,14851,975,36243
2518895162,214,97786,808,21264
1688241927,12,54014,589,115214
5562385959,0,17,249,4
2315675234,1305,212741,5,11491
2309307577,161,140171,1805,801
1971489044,635,33365,350,20431
2019688651,697,138285,31,6313
3939673572,0,1509,1751,54
2694240303,2219,2458,1787,7937
1687933452,82,7889,2000,11337
1639751947,342,10912,362,608
2093306085,53,26235,857,4021
1720419437,102,165,196,1222
2457912050,0,170,388,406
3148623224,586,26671,1224,47099
1811366525,1,95,124,421
1807812760,34,246165,489,13144
2275337915,170,23455,643,8874
1401604125,7,6258,1992,23479
2141275671,467,7465,167,2421
1303686340,79,7965,1270,2191
2524179583,674,47781,2726,2075
2002829081,153,727,373,1355
1899896231,103,387214,2751,10278
1676910563,180,26107079,902,232472
1253347132,43,161494,861,8941
2627549431,1,7021,2859,4143
3552155453,285,48,0,42
2270996421,9,422,549,1906
1655109057,471,310452,2136,7821
5020267918,4,60,115,672
5087808808,12,170,771,117
1310872334,1167,326134,2704,11107
5439137198,5,115,66,65
2651625981,0,774,161,1808
1025994511,854,27707,669,9155
1012469064,3,314,614,2013
2624870984,37,123659,566,5244
2764013814,401,2511243,96,9895
2710010503,0,347,1990,1354
1190869932,2215,16939,273,253
2537882762,937,3603180,889,40815
1883412740,5162,46088,1645,7124
3932054764,30,57,224,90
1915671961,60,1105529,759,90504
2180448521,9,136,925,1520
2160271657,26,382303,376,1648
2350609007,522,3816,1083,2016
2632082335,10,372,492,744
1639410597,32,2604,1181,2740
1420555367,297,33023,2998,25262
1778160945,5,5749,904,4785
1895142097,22,283,339,268
1893278624,32,2429906,688,85201
1736464481,68665,58004,1987,5242
2024785363,0,631,347,5520
2437229713,1072,2544989,1136,22101
3028215832,32,532944,179,1202
1650205293,30,74345,2182,27615
1846692621,10,9101,520,898
1747366741,243,167127,618,2327
1741088844,2,369,310,1033
2102760475,0,159,476,3947
1082565501,0,262,296,7111
2876127394,617,21715,2853,47897
2686224303,507,5013,608,1813
1959482394,238,2788,412,412
2357567853,125,1124,1826,682
1243436341,3,6701,571,3116
1443415740,74,7927,269,30095
3170804313,3095,36278,2998,9672
1962541833,2580,249,628,980
2082357197,2547,61005,1924,11882
1439563882,719,1867,371,4304
1218097230,25,315,173,1079
1773736533,21,2701,549,1716
2976073683,679,20882,559,6650
1220158343,41,1543,1998,5227
1361975122,12,13474,1823,9117
2825189572,689,681454,37,1759
2271573922,0,346,503,3350
1749589422,8,2366,267,1670
1948877143,13,2123,212,9637
1223620420,107,5017,1413,7585
2476458562,755,22208,1229,76559
1699678422,1,41,105,458
1000117115,1,90,75,755
1410204353,1,66,87,1390
3814755704,0,441,2,13245
1235439950,77,28950,683,2138
2795463524,300,441791,14,12440
2182038504,436,12724675,365,19377
3185965027,22,9600,394,2676
2667708713,5246,302175,871,19897
5033702565,2,556,379,87
5451785185,43,209,298,365
1700348544,323,7964,1785,348
1997809927,0,235,808,255
2283547200,97,844,246,3737
1934767704,140,290,205,534
2245488673,0,924,364,3279
2625935105,1,215,249,144
2686579097,83,2429497,794,23551
2824365441,7018,1062,570,158
1747318681,305,5073,2000,213248
1998337415,2,1135,298,634
5208077393,0,5,11,49
1749841132,188,31496,1175,6256
2560339090,82,243514,287,53224
2950114113,0,3,3,2
2313632267,21,19268,1986,14196
1583512067,1191,15076,2006,17347
1742025754,13,447,245,1407
1166558693,0,211,70,1580
1781159867,34,1041,454,428
2209751910,853,557089,774,53042
2461535184,2302,263986,333,969
1881919840,1,2620,1158,3880
1812671331,414,1283155,784,33643
1187465651,0,355,862,574
2001717811,4,508627,760,14538
1734234217,1117,322239,99,18744
2274459414,12122,79985,1097,19731
1310872334,216,326126,2704,11107
1938891313,13,1384,402,979
1830306972,97,18908,94,49184
1885431282,360,1342,366,17712
3441124952,14,81,18,29
1887156845,704,3527,221,1550
3230760184,498,6794,935,5817
2269103954,2433,823375,133,10750
3195824941,3,335465,141,13603
2367071910,956,206413,187,34431
2703986793,3,2128,51,973
1310808250,1,483,694,5410
1933565760,207,131557,1873,15216
1815094050,6,123,140,733
2059090604,110,2022,450,933
2175091975,75,19625,1231,29852
1833248332,17,14932,93,1047
2438265760,494,59913,1964,19060
2177102342,22,827,668,351
3026594193,5,1609,358,248
1310872334,246,326126,2704,11107
2683376783,42,7998,104,43
1142648704,286,343936,2726,48209
2088613493,5,9484,443,41
5069801381,0,93,425,120
1146761441,159,50934,2000,8652
5159569697,3,201,155,6101
1648009224,20,135591,507,1633
2493728164,1454,7923,27,108
3197018764,887,19157,1125,1550
2020017453,1730,56627,175,13229
2082071285,35,1269,1761,14926
3171587285,4125,11442,2618,34007
1866924947,0,36,197,1928
2350457662,496,1595,649,9846
1407722902,4794,812360,439,16078
1885153652,0,634,28,4524
1969951183,0,3108,1992,7472
1033212031,569,73820,1361,17517
2102167432,854,267052,4,2610
1570746453,70,107770,775,12688
1832527363,352,1759081,766,2442
1729908110,116,1381700,1932,82447
2456300853,5,25394,1160,3923
5409998088,1372,6933,2884,2986
2389914323,18,33512,1273,8702
5553129188,0,1,35,1
2661359325,224,141161,1170,4591
1276502204,1,11614,390,5186
5364707716,6,69,124,732
2612536097,3398,293765,218,11070
1968152151,91,7925,2468,39121
1878704675,0,1033,308,1202
2624771174,36,72957,1698,7319
1221045561,270,72684,2010,5920
2128709855,0,584,139,1094
1623701450,78,376,1830,1035
1734138875,3,348,1219,2173
1809517620,0,1120,325,16089
1738629624,4,266,157,1384
1310872334,460,326126,2704,11107
1799080985,0,814,179,3285
2956794885,730,267,73,89
1278832465,3722,8888,564,2314
3231771283,11,150749,113,27296
3075287710,0,9349,2999,3688
1403841984,23,18476,668,5959
2294409121,12,285537,1980,76240
1964147567,5,33934,30,2674
1701914925,119,7369,419,12777
5181524011,0,9,77,112
2093258403,207,259514,1635,17012
1703990825,162,330,506,545
1920384643,267,61717,188,18147
1683077013,81,264251,263,1898
5138620566,2,6,37,4
1896366293,51,0,0,0
1147562814,198,14816,4227,27905
2719737755,0,669,675,966
1271489575,5,6919,1130,1013
3579477920,0,8,29,8
1956753962,1,431,1031,1834
2161645810,2,2041,619,9023
2484340153,51,446,310,943
2925504277,0,251,567,697
5359761681,1131,12190,2120,5049
1198220993,111,807960,1099,10293
2425047701,155,482328,2040,48245
1956700750,152,1867802,1892,26332
1756626205,16,1759,141,398
2430214113,0,6,1,44
1658285251,529,27497,4353,3423
1980547921,4458,333329,1963,407558
1839338010,29869,7817,1874,10363
3480119304,4,3305,1421,25270
5154914501,0,95,278,48
2213428973,4,217,283,770
5503275640,0,152,238,126
2720024001,9,987,195,28388
2117072613,0,6134,1943,4588
3919449307,0,130,125,529
5626417331,0,9,71,272
1434016761,623,2077,720,3536
2079298983,112,15040,773,1438
2366522585,3272,497,634,352
5146448371,2636,2569,374,859
5123740347,4,692,802,3792
1353171580,306,240280,2915,9703
2118931932,350,318013,1619,15440
1344697390,2592,262,140,1280
1843763263,11,1033,1187,574
1576214400,189,290822,3089,9061
3508775484,44,1261,1122,6036
1828483985,659,4752074,1373,62214
2650435104,101,67,47,130
2856436844,0,66,270,147
1285020581,495,56568,231,20183
1729352522,0,549,107,796
2688953847,2,290,299,2155
5404610460,1,3,19,6
3227021797,0,1509,713,5120
1683320513,13,410,1019,2043
1746096991,42,10581,217,350
3154476484,3,256,170,77
1140878523,19,119424,468,1146
1888781280,1,76,75,2572
2858200370,1384,31103,1291,1632
1651733853,8,1243,1960,3018
2078013014,81,139751,41,57912
5514816978,1,1980,1898,2136
1071724801,888,929,702,5400
5087801580,5,0,0,0
2468364762,257,51665,109,5300
2294632642,163,68958,305,11866
2608483217,670,164511,364,9739
1310872334,11088,326133,2704,11107
2708942775,17,136987,1848,10637
1902410531,276,3000,1168,3031
1799990534,68,7371,1765,4535
1779425867,48,93,10,59
1728892794,999,143079,3865,62794
5602185844,0,1,7,4
5317652926,6,96,9,902
1230003492,4,22637,2961,43106
1745530925,524,43079,45,584
2377287684,12,43,160,52
2167736845,0,740,571,1652
2959821960,3960,15296,294,1074
1644021460,3,1959,999,12360
2701989754,1,178,154,526
1010453841,0,17,131,16
2705811313,21,131127,139,16663
1746325392,3009,4662,1634,11564
2480236213,21,7839,2480,56297
1222029033,74,75851,2579,13293
2654126520,0,1466,193,108
2353132235,0,139,540,10823
1841889574,1471,103,66,1272
2182168581,2,26,82,555
2863304174,433,7930,1924,23186
5060824777,0,572,46,24
2107500180,169,290931,39,32182
1840231354,376,10506,1289,31187
1310754610,5,9955,233,20003
2029120071,0,3281,1884,29231
1709062584,687,4387,2009,1257
1156527954,916,15309,1944,12983
5584178492,0,16,122,589
3698829857,154,17,21,13
2079688802,0,1743,1785,339
2283406765,3312,506424,540,5842
1358776365,514,794856,817,22740
1644669663,3147,56257,1999,3044
5172588031,0,98,93,165
1827370530,291,163304,265,9959
1285020581,438,56569,231,20182
2233151961,67,35508,1802,35827
2138511690,782,271335,1203,13849
2103601412,2980,5557,1327,28129
1799543710,394,12918,855,7640
1842528627,3,3229,948,3037
1892122043,66,627,712,2560
3049817110,6339,352479,1543,10492
1465203645,19540,166259,1969,1088
5242087057,2,206,1425,376
2079365501,113,106662,516,6594
2549018340,142,8342,2000,11377
5269378975,10,34,127,136
2781105632,8798,8462,750,1348
2426436907,7574,73898,27,1045
1401560055,27,4245,1477,9228
1264782967,137,178833,2558,6956
2595874255,0,51,54,258
2139132095,315,136,69,647
2480236213,69,7839,2480,56297
2110714447,7570,659,305,2811
1922066855,0,21295,1597,13199
1826853220,0,307,268,3404
1787026830,44,15340,3018,24108
3021147725,9,119345,1796,1501
2825189572,43125,681453,37,1759
1444127722,468,100892,396,4121
1286958102,24,34311,246,13578
1814822523,0,551,303,670
1436787410,90,15084,1928,3777
2099256020,2880,8870,1077,5697
2104085641,267,107722,852,9607
2077890803,38,3896,170,253
3188742143,0,53,56,930
1735047885,7547,604557,1177,36556
1170821531,0,264,226,1817
1238019837,2,12335,1328,18475
1642083541,93,3171,1279,10291
2093919124,14,9435,112,11
2824192463,16,1948,1969,6974
5489116518,0,5,91,26
2655209964,0,445,596,2250
2941378411,2,61,20,34
2138511690,60,271335,1203,13849
1911829340,0,2580,546,9704
1883207382,57,1061,262,2133
1241305362,193,851256,291,15894
1781633602,2612,20614,1999,3935
1377828950,2064,2421939,607,3365
5733464160,2,15,72,364
1289362670,0,848,1118,1546
2931339000,0,5,54,413
1997544897,2417,1449668,3191,43991
2030622357,12,214,275,4
2793821942,12,2328,960,23
3985682072,1,69,118,61
2161304867,3325,470862,955,20694
1462568902,331,34244,401,1288
1393857302,76,1896,100,659
1558977517,0,3101,1328,5987
2548754532,21,325,752,10674
2243315314,3,153,132,460
2350773822,0,198,214,276
5143277478,20,1114,159,6832
2847546354,95,417,232,865
2081976191,298,15435,810,20038
1179393941,692,65856,1910,10064
2000680780,2,149,268,333
1707479462,2455,1065,685,20139
2720342772,223,24,76,115
2435029652,1700,48418,1225,11612
2030871597,1,6579,2000,13521
3215531415,270,53,128,293
1822903295,0,942,893,2644
2758068110,690,3395,1428,3067
2478006081,4,611,331,18
2535493473,0,16,54,103
3512282337,509,48219,167,9080
1736080031,256,3359,720,10410
2090248612,3,1717,876,2532
2077944001,1528,57370,1025,16718
1998120487,15,6263,1872,2560
1419154143,479,31233,292,3315
1790617925,2815,61852,3062,42382
5650114706,0,7,274,29
2566813090,38,29084,367,13084
1033212031,1124,73820,1361,17517
1274741384,1418,603,222,2056
2857275905,787,10080,297,0
1993865301,0,7602,67,410
1654203637,0,258209,1227,18370
1571999832,208,262608,990,26565
1996225163,905,10740,1870,6009
1237257813,165,384,255,4004
3197018764,961,19157,1125,1550
2720991881,2221,27289,945,34379
1883497310,66,43004,545,14186
1357511194,1250,479653,356,7566
1231721834,33,53562,232,61
1981410234,0,132,421,907
1703856060,1497,7730,426,115
3903401794,44374,123,155,121
1676899061,68,162671,195,10030
1867099473,2556,133696,1852,8262
1354395353,3,1103,1621,995
2551075991,2,90,319,316
1702256817,4,10809,3302,50739
2098807780,179,821765,1621,15122
2747760714,22,218,96,1203
1657670047,6,4226,568,7668
2387045881,16590,100155,509,756
1237743061,29,39584,1181,19135
1797093744,6,16459,991,8725
3186420187,1513,1113,1119,2911
3169338322,37,1164,17,204
2815133121,218,1488661,74,5616
1913172411,1587,335328,354,366
2950543522,128,908,90,2505
1071561494,120,4641,368,32429
2431878661,6,348,136,2
1795215722,2,1473,117,53
3288560183,1176,3308,1148,4772
5634571097,0,5,5,22
1582505310,32504,675,193,389
5151744341,26,36,60,82
2600912661,0,557,333,62
1886624923,422,138495,3093,32319
3060439401,0,103,280,3321
1958755727,0,4292,1046,3156
2209751910,15,557131,774,53042
2571885054,132,65216,45,995
1704832685,3808,355982,4961,14938
1758126095,11,6013,508,713
1998865970,11,103,174,2152
3189139445,1,55,149,41
1647598360,152,6273,793,2530
2396658275,8209,29697164,170,17888
2800281712,7,18177,241,1272
1497627452,1331,43524,1962,7763
1549509140,8639,163623,739,9431
1220857621,2,24993,2794,51201
